title,release_date,budget,revenue,runtime,popularity,vote_average,vote_count,belongs_to_collection,director,lead_actor,profit,profit_margin,production_company,genre1,genre2,genre3
The Boys in the Boat,2023-12-25,40000000,54401583,124,2.8618,7.3,289,False,George Clooney,Joel Edgerton,14401583,0.26472727824850245,Smoke House Pictures,Drama,History,
The Good Doctor,2011-04-23,6000000,5206,93,2.8585,6.2,249,False,Lance Daly,Orlando Bloom,-5994794,-1151.516327314637,Viddywell,Drama,Thriller,Mystery
Facing the Giants,2006-09-29,100000,10307987,111,2.8549,7.5,452,False,Alex Kendrick,Alex Kendrick,10207987,0.9902987848160848,Carmel Entertainment Group,Drama,,
Repo Men,2010-03-18,32000000,18409891,111,2.8543,6.331,1952,False,Miguel Sapochnik,Jude Law,-13590109,-0.7381960599332175,Relativity Media,Action,Science Fiction,Thriller
The Sweeney,2012-09-11,3730500,6294161,112,2.8532,5.741,282,True,Nick Love,Ray Winstone,2563661,0.4073078206928612,Vertigo Films,Action,Crime,
Fair Game,2010-05-20,22000000,25806953,108,2.8519,6.472,801,False,Doug Liman,Naomi Watts,3806953,0.14751656268758268,River Road Entertainment,Drama,Thriller,
Employee of the Month,2006-10-06,12000000,38528984,103,2.8513,5.6,651,False,Greg Coolidge,Dane Cook,26528984,0.6885461604697388,Lionsgate,Comedy,Romance,
The Boat That Rocked,2009-04-01,50000000,36348784,135,2.8502,7.2,2159,False,Richard Curtis,Tom Sturridge,-13651216,-0.37556183447567326,Universal Pictures,Drama,Comedy,
Scoop,2006-07-27,4000000,31584901,96,2.8483,6.6,1656,False,Woody Allen,Scarlett Johansson,27584901,0.8733572095096958,BBC Film,Comedy,Mystery,
Havoc,2005-10-16,9000000,371000,86,2.8468,5.238,321,True,Barbara Kopple,Anne Hathaway,-8629000,-23.258760107816713,Media 8 Entertainment,Crime,Drama,
Demolition,2016-04-06,10000000,4366460,101,2.8438,6.8,2296,False,Jean-Marc Vallée,Jake Gyllenhaal,-5633540,-1.2901847263000235,Sidney Kimmel Entertainment,Comedy,Drama,
Ghosts of Girlfriends Past,2009-05-01,37500000,102366815,115,2.8434,5.952,2333,False,Mark Waters,Matthew McConaughey,64866815,0.6336703452188094,Jon Shestack Productions,Fantasy,Comedy,Romance
Date Movie,2006-02-17,20000000,85749034,83,2.8433,4.2,1002,False,Aaron Seltzer,Alyson Hannigan,65749034,0.7667612208902551,Regency Enterprises,Comedy,Romance,
Outlander,2008-04-24,50000000,7033683,115,2.8416,6.4,1304,False,Howard McCain,Jim Caviezel,-42966317,-6.1086513281875225,Ascendant Pictures,Science Fiction,Action,
Novocaine,2001-11-23,6000000,2025238,95,2.8414,5.976,147,False,David Atkins,Steve Martin,-3974762,-1.9626147642894316,Numb Gums Production Inc.,Comedy,Crime,Thriller
Joy Ride,2023-06-22,20000000,15800000,94,2.8413,6.6,410,False,Adele Lim,Ashley Park,-4200000,-0.26582278481012656,Lionsgate,Comedy,,
Hidalgo,2004-02-04,100000000,108103450,136,2.8412,6.9,1247,False,Joe Johnston,Viggo Mortensen,8103450,0.07496014234513329,Touchstone Pictures,Western,Adventure,
Bad Lieutenant: Port of Call - New Orleans,2009-09-11,25000000,10589102,122,2.8404,6.179,1175,False,Werner Herzog,Nicolas Cage,-14410898,-1.3609178568683162,Pressman Film,Drama,Crime,
Chernobyl Diaries,2012-05-24,1000000,38390020,88,2.8395,5.3,1611,False,Bradley Parker,Olivia Taylor Dudley,37390020,0.97395156345321,Oren Peli / Brian Witten Pictures,Horror,Thriller,
All My Life,2020-10-23,25000000,2000000,93,2.8392,7.8,497,False,Marc Meyers,Jessica Rothe,-23000000,-11.5,Broken Road Productions,Romance,Drama,
The Descendants,2011-09-09,20000000,177200000,115,2.8373,6.8,2862,False,Alexander Payne,George Clooney,157200000,0.8871331828442438,Dune Entertainment,Comedy,Drama,
The Devil Inside,2012-01-06,1000000,101800000,83,2.837,4.7,804,False,William Brent Bell,Fernanda Andrade,100800000,0.9901768172888016,Room 101,Horror,Thriller,
Top Five,2014-12-12,12000000,26117471,102,2.8365,6.1,464,False,Chris Rock,Chris Rock,14117471,0.5405374433075851,Paramount Pictures,Drama,Comedy,Romance
Fifty Shades of Black,2016-01-28,20000000,21164799,92,2.8353,4.9,1360,False,Michael Tiddes,Marlon Wayans,1164799,0.05503473007232433,Wayans Alvarez Productions,Romance,Comedy,
Drumline,2002-12-13,20000000,57600000,118,2.8347,6.9,522,True,Charles Stone III,Nick Cannon,37600000,0.6527777777777778,Fox 2000 Pictures,Drama,Romance,Comedy
Cosmopolis,2012-05-25,20500000,6063556,109,2.833,5.7,1276,False,David Cronenberg,Robert Pattinson,-14436444,-2.380854402927919,Alfama Films,Drama,,
Respect,2021-08-12,55000000,31217372,145,2.8318,6.8,432,False,Liesl Tommy,Jennifer Hudson,-23782628,-0.7618395296055029,Metro-Goldwyn-Mayer,Drama,Music,History
42,2013-04-12,40000000,95020213,128,2.8305,7.2,1847,False,Brian Helgeland,Chadwick Boseman,55020213,0.5790369360674871,Warner Bros. Pictures,Drama,,
Never Let Me Go,2010-03-18,15000000,9918093,103,2.8297,6.9,2337,False,Mark Romanek,Carey Mulligan,-5081907,-0.5123875123977967,Fox Searchlight Pictures,Drama,Romance,Science Fiction
A Street Cat Named Bob,2016-11-04,8000000,17900000,103,2.8292,7.9,1474,True,Roger Spottiswoode,Luke Treadaway,9900000,0.553072625698324,Iris Productions,Family,Drama,
Dan in Real Life,2007-10-26,25000000,68474305,98,2.8288,6.6,1256,False,Peter Hedges,Steve Carell,43474305,0.6348995437047518,Touchstone Pictures,Comedy,Romance,Drama
Jackass: The Movie,2002-10-25,5000000,64282312,85,2.8265,6.3,1619,True,Jeff Tremaine,Johnny Knoxville,59282312,0.9222181056586763,Lynch Siderow Productions,Comedy,Documentary,Action
A Lot Like Love,2005-04-21,30000000,42886719,107,2.8256,6.8,1303,False,Nigel Cole,Ashton Kutcher,12886719,0.30048274385363916,Kevin Messick Productions,Comedy,Drama,Romance
Dear John,2010-02-04,25000000,114977104,108,2.8246,6.8,4184,False,Lasse Hallström,Amanda Seyfried,89977104,0.7825654053697508,Screen Gems,Drama,Romance,War
"Paul, Apostle of Christ",2018-03-23,5000000,25915966,108,2.8222,7.6,376,False,Andrew Hyatt,Jim Caviezel,20915966,0.807068739015941,Outside Da Box,Drama,,
Inside Llewyn Davis,2013-10-18,11000000,32935319,104,2.8199,7.19,2751,False,Ethan Coen,Oscar Isaac,21935319,0.6660120401445027,StudioCanal,Drama,Music,
Stoker,2013-02-28,12000000,12077441,99,2.819,6.6,2283,False,Park Chan-wook,Mia Wasikowska,77441,0.006412037119452705,Fox Searchlight Pictures,Drama,Horror,Thriller
The Ward,2010-09-13,10000000,5343820,88,2.817,5.8,1228,False,John Carpenter,Amber Heard,-4656180,-0.8713205160353455,FilmNation Entertainment,Horror,Mystery,Thriller
My Big Fat Greek Wedding 2,2016-03-23,18000000,90632641,94,2.8156,5.986,1026,True,Kirk Jones,Nia Vardalos,72632641,0.8013960555336791,Universal Pictures,Romance,Comedy,
Reign Over Me,2007-03-22,20000000,22222308,124,2.8149,7.2,1102,False,Mike Binder,Adam Sandler,2222308,0.10000347398659042,Columbia Pictures,Drama,,
The Spirit,2008-12-25,60000000,39031337,103,2.8136,4.8,1000,False,Frank Miller,Gabriel Macht,-20968663,-0.5372263573753572,Lionsgate,Crime,Thriller,Fantasy
Push,2009-02-04,38000000,49678401,111,2.8122,6.1,2303,False,Paul McGuigan,Chris Evans,11678401,0.23508005018116424,Summit Entertainment,Science Fiction,Action,Adventure
Akeelah and the Bee,2006-04-28,8000000,18948425,112,2.8115,7.071,337,False,Doug Atchison,Keke Palmer,10948425,0.5778013212179904,Lions Gate Films,Drama,,
The Kitchen,2019-08-08,38000000,16000000,103,2.8109,6.1,697,False,Andrea Berloff,Melissa McCarthy,-22000000,-1.375,New Line Cinema,Action,Crime,Drama
Chalet Girl,2011-02-02,8000000,5468650,96,2.8106,6.4,643,False,Phil Traill,Felicity Jones,-2531350,-0.46288389273403857,Kaleidoscope Films,Comedy,Romance,
The Way Back,2020-03-05,23000000,14590514,108,2.8082,6.658,1248,False,Gavin O'Connor,Ben Affleck,-8409486,-0.5763666722090806,Warner Bros. Pictures,Drama,,
Frequency,2000-04-28,31000000,68106245,118,2.8072,7.3,1845,False,Gregory Hoblit,Dennis Quaid,37106245,0.5448288185613522,New Line Cinema,Science Fiction,Thriller,
Escape from Planet Earth,2013-02-14,40000000,74597643,89,2.8059,5.7,770,False,Cal Brunker,Rob Corddry,34597643,0.46379002886190385,The Weinstein Company,Animation,Comedy,Adventure
Zola,2021-06-30,5000000,3500000,86,2.8034,6.2,239,False,Janicza Bravo,Taylour Paige,-1500000,-0.42857142857142855,Killer Films,Comedy,Crime,
Big Miracle,2012-02-02,40000000,24719215,107,2.8031,6.7,503,False,Ken Kwapis,Drew Barrymore,-15280785,-0.6181743635467388,Working Title Films,Adventure,Drama,Romance
Before I Fall,2017-03-02,5000000,16373843,98,2.7982,7.0,3448,False,Ry Russo-Young,Zoey Deutch,11373843,0.6946349125248117,Jon Shestack Productions,Drama,Fantasy,
Paul Blart: Mall Cop,2009-01-15,26000000,183293131,91,2.798,5.4,2570,True,Steve Carr,Kevin James,157293131,0.8581507126963749,Hey Eddie,Action,Adventure,Comedy
The Amityville Horror,2005-04-14,19000000,107516369,90,2.7969,6.14,2222,True,Andrew Douglas,Ryan Reynolds,88516369,0.823282722652213,Metro-Goldwyn-Mayer,Horror,,
Summer of 84,2018-08-10,1500000,42027,105,2.7925,6.907,1356,False,Anouk Whissell,Graham Verchere,-1457973,-34.69134128060532,Brightlight Pictures,Drama,Horror,Mystery
A Very Harold & Kumar Christmas,2011-11-04,19000000,36192775,90,2.7925,6.0,984,True,Todd Strauss-Schulson,John Cho,17192775,0.47503334574372924,New Line Cinema,Comedy,,
City of Ember,2008-10-07,55000000,17869048,90,2.7914,6.3,1768,False,Gil Kenan,Saoirse Ronan,-37130952,-2.077947969024427,Playtone,Adventure,Family,Fantasy
The Frozen Ground,2013-07-11,27220000,5496951,105,2.79,6.284,1497,False,Scott Walker,Nicolas Cage,-21723049,-3.9518360269174675,Picture Perfect Corporation,Thriller,Crime,
The Pink Panther 2,2009-02-06,70000000,75871032,92,2.7883,5.7,1151,True,Harald Zwart,Steve Martin,5871032,0.07738173378213703,Metro-Goldwyn-Mayer,Comedy,Mystery,
Winter's Bone,2010-06-11,2000000,13831503,101,2.7878,6.795,1824,False,Debra Granik,Jennifer Lawrence,11831503,0.8554025545886084,Anonymous Content,Drama,Mystery,
The Rum Diary,2011-10-13,45000000,24000000,120,2.7869,5.9,1257,False,Bruce Robinson,Johnny Depp,-21000000,-0.875,FilmEngine,Comedy,Drama,
Welcome to Marwen,2018-12-21,39000000,13061491,116,2.7866,6.5,1163,False,Robert Zemeckis,Steve Carell,-25938509,-1.9858765741215916,DreamWorks Pictures,Drama,Comedy,
The Bob's Burgers Movie,2022-05-26,38000000,34148750,101,2.7864,7.0,320,False,Bernard Derriman,H. Jon Benjamin,-3851250,-0.11277865222006662,20th Century Studios,Animation,Adventure,Comedy
The New Guy,2002-05-10,13000000,31200000,88,2.7848,5.9,608,False,Ed Decter,DJ Qualls,18200000,0.5833333333333334,Bedlam Pictures,Comedy,,
Freud's Last Session,2023-12-22,10000000,1697993,109,2.7825,6.7,127,False,Matt Brown,Anthony Hopkins,-8302007,-4.889305786301828,WestEnd Films,Drama,,
Where the Wild Things Are,2009-10-16,100000000,100140916,101,2.7817,6.5,1888,False,Spike Jonze,Max Records,140916,0.0014071770623707896,Warner Bros. Pictures,Fantasy,Drama,Adventure
Stan & Ollie,2018-12-28,10000000,24420923,98,2.7813,6.959,1070,False,Jon S. Baird,Steve Coogan,14420923,0.590515067755629,Fable Pictures,Comedy,Drama,
I Love You Phillip Morris,2010-02-04,13000000,20768906,98,2.7805,6.427,1693,False,Glenn Ficarra,Jim Carrey,7768906,0.3740642862941361,EuropaCorp,Comedy,Crime,Drama
The Wicker Man,2006-08-31,40000000,38805380,102,2.7794,4.3,1338,False,Neil LaBute,Nicolas Cage,-1194620,-0.030784906628926197,Millennium Media,Horror,Mystery,Thriller
31,2016-09-15,1500000,850419,102,2.7793,5.431,809,False,Rob Zombie,Sheri Moon Zombie,-649581,-0.7638364147555499,Spectacle Entertainment Group,Horror,Thriller,
Saturday Night,2024-09-27,25000000,9802525,109,2.7779,6.7,245,False,Jason Reitman,Gabriel LaBelle,-15197475,-1.5503632992519785,Columbia Pictures,Comedy,Drama,
Billy Lynn's Long Halftime Walk,2016-11-10,40000000,30930984,113,2.7774,6.0,572,False,Ang Lee,Joe Alwyn,-9069016,-0.293201664712639,Bona Film Group,Drama,War,
Camp X-Ray,2014-10-17,1000000,59744,117,2.7766,6.729,1045,False,Peter Sattler,Kristen Stewart,-940256,-15.738082485270487,Young Gang,Drama,,
Milk,2008-11-05,20000000,54600000,128,2.776,7.2,2259,False,Gus Van Sant,Sean Penn,34600000,0.6336996336996337,Groundswell Productions,History,Drama,
Miss Bala,2019-01-25,15000000,15200000,104,2.7757,6.4,555,False,Catherine Hardwicke,Gina Rodriguez,200000,0.013157894736842105,Columbia Pictures,Action,,
Green Room,2016-04-15,5000000,3800000,95,2.7723,6.7,2753,False,Jeremy Saulnier,Anton Yelchin,-1200000,-0.3157894736842105,filmscience,Horror,Crime,Thriller
Guns Akimbo,2020-02-27,15000000,835102,98,2.7698,6.445,2382,False,Jason Lei Howden,Daniel Radcliffe,-14164898,-16.961877710746712,Occupant Entertainment,Action,Comedy,Crime
Invincible,2006-08-25,30000000,57800000,105,2.769,7.0,954,False,Ericson Core,Mark Wahlberg,27800000,0.4809688581314879,Walt Disney Pictures,Drama,History,
Mr. Brooks,2007-06-01,20000000,48443734,120,2.7683,6.9,1745,False,Bruce A. Evans,Kevin Costner,28443734,0.5871499087993506,Relativity Media,Crime,Thriller,
Get the Gringo,2012-03-15,35000000,8826837,96,2.7679,6.585,1677,False,Adrian Grünberg,Mel Gibson,-26173163,-2.9651802791872104,Icon Productions,Action,Thriller,Crime
About My Father,2023-05-25,29100000,18167819,90,2.7678,6.1,344,False,Laura Terruso,Sebastian Maniscalco,-10932181,-0.6017332625341545,Lionsgate,Comedy,,
Valhalla Rising,2009-09-04,5650000,31000,93,2.7664,6.1,1231,False,Nicolas Winding Refn,Mads Mikkelsen,-5619000,-181.25806451612902,BBC Film,Adventure,Drama,Action
Life of Crime,2013-09-14,12000000,265452,94,2.7654,5.747,395,False,Daniel Schechter,Jennifer Aniston,-11734548,-44.20591293341169,Abbolita Productions,Comedy,Crime,
The Wedding Date,2005-02-04,15000000,47175038,88,2.7616,6.815,1207,False,Clare Kilner,Debra Messing,32175038,0.6820352322768665,Visionview Productions,Romance,Comedy,
Confessions of a Dangerous Mind,2002-12-31,30000000,33013805,113,2.7613,6.692,1171,False,George Clooney,Sam Rockwell,3013805,0.09128923491248585,Miramax,Comedy,Crime,Drama
Women Talking,2022-12-23,20000000,7589419,104,2.7591,6.899,621,False,Sarah Polley,Rooney Mara,-12410581,-1.635247836494467,Plan B Entertainment,Drama,,
Exit Wounds,2001-03-16,33000000,79958599,101,2.7587,5.8,506,False,Andrzej Bartkowiak,Steven Seagal,46958599,0.587286415561133,Village Roadshow Pictures,Action,Crime,Thriller
Office Christmas Party,2016-11-25,45000000,114500000,105,2.7584,5.7,2104,False,Will Speck,Jason Bateman,69500000,0.6069868995633187,Bluegrass Films,Comedy,,
Head of State,2003-03-28,35200000,37788228,95,2.7568,5.6,298,False,Chris Rock,Chris Rock,2588228,0.06849297087971418,3 Arts Entertainment,Comedy,Drama,
The Invitation,2016-04-08,1000000,354835,100,2.7563,6.427,2667,False,Karyn Kusama,Logan Marshall-Green,-645165,-1.818211281299759,XYZ Films,Thriller,Horror,
Detroit,2017-07-28,34000000,23400000,143,2.7562,7.267,1664,False,Kathryn Bigelow,John Boyega,-10600000,-0.452991452991453,Annapurna Pictures,Crime,Drama,Thriller
The Notorious Bettie Page,2005-09-14,90,1410778,91,2.7547,6.3,177,False,Mary Harron,Gretchen Mol,1410688,0.9999362054128998,John Wells Productions,Comedy,Drama,
Agent Cody Banks,2003-03-14,28000000,58795814,102,2.7546,5.512,1091,True,Harald Zwart,Frankie Muniz,30795814,0.5237756211692214,Madacy Entertainment,Action,Adventure,Comedy
Hostage,2005-03-10,52000000,77944725,113,2.754,6.3,1646,False,Florent-Emilio Siri,Bruce Willis,25944725,0.3328605624049607,Yari Film Group,Action,Thriller,Crime
The Paperboy,2012-09-14,12500000,1353868,107,2.7531,5.5,764,False,Lee Daniels,Zac Efron,-11146132,-8.23280556154662,Lee Daniels Entertainment,Thriller,Drama,Mystery
Rent,2005-11-17,40000000,31670620,135,2.7526,6.829,564,False,Chris Columbus,Anthony Rapp,-8329380,-0.263000219130538,1492 Pictures,Drama,Romance,
The Love Guru,2008-06-20,62000000,40854735,87,2.7522,4.1,728,False,Marco Schnabel,Mike Myers,-21145265,-0.5175719534100515,Paramount Pictures,Comedy,Romance,
Kicking & Screaming,2005-05-13,45000000,56070433,95,2.7514,5.8,640,False,Jesse Dylan,Will Ferrell,11070433,0.1974379794784178,Mosaic Media Group,Family,Comedy,
ATL,2006-03-31,20000000,21170563,105,2.7503,6.883,158,False,Chris Robinson,T.I.,1170563,0.05529201089267206,Warner Bros. Pictures,Drama,Comedy,Mystery
Hereafter,2010-10-22,50000000,107000000,129,2.7492,6.116,1716,False,Clint Eastwood,Matt Damon,57000000,0.5327102803738317,Warner Bros. Pictures,Drama,Fantasy,
Made of Honor,2008-04-30,40000000,106407672,101,2.7486,6.446,1691,False,Paul Weiland,Patrick Dempsey,66407672,0.6240872556632947,Columbia Pictures,Comedy,Romance,
Paper Towns,2015-06-18,12000000,85500000,109,2.7485,6.2,5087,False,Jake Schreier,Nat Wolff,73500000,0.8596491228070176,Fox 2000 Pictures,Mystery,Drama,Romance
Barbershop 2: Back in Business,2004-01-20,18000000,65070412,106,2.7475,6.0,289,True,Kevin Rodney Sullivan,Ice Cube,47070412,0.7233765785899742,Metro-Goldwyn-Mayer,Comedy,Drama,
MirrorMask,2005-01-25,4000000,973613,101,2.7472,6.4,341,False,Dave McKean,Stephanie Leonidas,-3026387,-3.1084085771245866,The Jim Henson Company,Fantasy,,
'71,2014-10-10,11000000,3200000,99,2.7467,6.8,1146,False,Yann Demange,Jack O'Connell,-7800000,-2.4375,BFI,Thriller,Action,Drama
Empire of Light,2022-12-09,13500000,11395604,115,2.746,6.6,574,False,Sam Mendes,Olivia Colman,-2104396,-0.1846673506731192,Searchlight Pictures,Drama,Romance,
Batman and Harley Quinn,2017-08-14,3500000,39091,74,2.7445,6.1,620,False,Sam Liu,Kevin Conroy,-3460909,-88.53467550075464,DC Entertainment,Adventure,Animation,Comedy
Almost Christmas,2016-11-11,17000000,42580920,111,2.7441,6.0,367,False,David E. Talbert,Kimberly Elise,25580920,0.6007601526693176,Will Packer Productions,Comedy,Drama,
Perfect Stranger,2007-04-11,60795000,73090611,109,2.7427,5.785,950,False,James Foley,Halle Berry,12295611,0.16822421966071674,Columbia Pictures,Thriller,Crime,Mystery
Firestarter,2022-05-12,12000000,15000000,94,2.742,5.493,736,False,Keith Thomas,Ryan Kiera Armstrong,3000000,0.2,Blumhouse Productions,Horror,Science Fiction,
Primal,2019-12-27,9000000,146863,97,2.7412,5.6,389,False,Nick Powell,Nicolas Cage,-8853137,-60.281602581998186,Daniel Grodnik Productions,Action,Adventure,Thriller
Songbird,2020-12-10,2500000,1000000,85,2.7401,6.2,756,False,Adam Mason,K.J. Apa,-1500000,-1.5,Invisible Narratives,Science Fiction,Thriller,
Around the World in 80 Days,2004-06-16,110000000,72178895,120,2.7401,5.9,2561,False,Frank Coraci,Jackie Chan,-37821105,-0.5239911888371248,Studio Babelsberg,Action,Adventure,Comedy
The Green Inferno,2013-09-08,5000000,12666449,100,2.7389,5.7,1479,False,Eli Roth,Lorenza Izzo,7666449,0.605256374537173,Sobras International Pictures,Adventure,Horror,
Return to Never Land,2002-02-14,20000000,109862682,72,2.7361,6.5,2343,True,Robin Budd,Harriet Owen,89862682,0.8179545625875035,Disney Television Animation,Adventure,Fantasy,Animation
Hands of Stone,2016-08-26,20000000,5000000,105,2.736,6.625,425,False,Jonathan Jakubowicz,Edgar Ramírez,-15000000,-3.0,La Piedra Films,Drama,,
Cats & Dogs,2001-07-04,60000000,93375151,87,2.7344,5.388,1661,True,Lawrence Guterman,Jeff Goldblum,33375151,0.3574307579968465,Village Roadshow Pictures,Family,Comedy,Action
The House,2017-06-29,40000000,34200000,88,2.732,5.6,926,False,Andrew J. Cohen,Amy Poehler,-5800000,-0.1695906432748538,Village Roadshow Pictures,Comedy,,
Young Adult,2011-11-11,12000000,22939027,94,2.7304,5.8,1283,False,Jason Reitman,Charlize Theron,10939027,0.4768740627054495,Paramount Pictures,Comedy,Drama,
Seabiscuit,2003-07-22,87000000,148300000,141,2.7297,7.1,857,False,Gary Ross,Tobey Maguire,61300000,0.4133513149022252,Universal Pictures,Drama,History,
The Rental,2020-07-23,3500000,4311042,88,2.7273,5.6,927,False,Dave Franco,Dan Stevens,811042,0.18813131488860466,Black Bear Pictures,Horror,Thriller,
Changeling,2008-10-24,55000000,113400000,141,2.7269,7.588,4270,False,Clint Eastwood,Angelina Jolie,58400000,0.5149911816578483,Universal Pictures,Crime,Drama,Mystery
USS Indianapolis: Men of Courage,2016-09-22,40000000,2158568,128,2.7259,5.9,623,False,Mario Van Peebles,Nicolas Cage,-37841432,-17.530803755082072,Union Patriot Capital Management,Action,War,
20th Century Women,2016-12-28,7000000,5664764,118,2.7253,7.3,1163,False,Mike Mills,Annette Bening,-1335236,-0.2357090251244359,Annapurna Pictures,Drama,,
Changing Lanes,2002-04-07,45000000,94935764,98,2.7251,6.266,1139,False,Roger Michell,Ben Affleck,49935764,0.5259952824522485,Paramount Pictures,Thriller,Action,Drama
Missing Link,2019-04-04,100000000,26565710,95,2.7235,6.9,876,False,Chris Butler,Hugh Jackman,-73434290,-2.764250983692888,Laika,Family,Animation,Comedy
The Best Exotic Marigold Hotel,2012-02-23,10000000,136800000,124,2.7221,6.948,1366,True,John Madden,Bill Nighy,126800000,0.9269005847953217,Participant,Drama,Comedy,
Youth in Revolt,2009-09-11,18000000,19651093,89,2.7215,6.156,926,False,Miguel Arteta,Michael Cera,1651093,0.0840204155565291,Dimension Films,Comedy,Romance,Drama
Columbus,2017-08-04,700000,1015744,104,2.7203,7.1,414,False,Kogonada,John Cho,315744,0.3108499779471993,Nonetheless Productions,Drama,,
The Stepfather,2009-10-16,20000000,31198531,101,2.7188,5.811,916,False,Nelson McCormick,Dylan Walsh,11198531,0.358944175929309,Screen Gems,Horror,Thriller,
Savages,2012-07-06,45000000,82966152,131,2.7186,6.351,2173,False,Oliver Stone,Taylor Kitsch,37966152,0.45761013479328294,Relativity Media,Crime,Drama,Thriller
Wolf Creek,2005-09-16,1000000,30894796,104,2.7186,6.22,1203,True,Greg McLean,John Jarratt,29894796,0.9676320892359995,Dimension Films,Horror,Thriller,
The Hole,2001-04-20,4158370,7819851,102,2.7176,6.205,838,False,Nick Hamm,Thora Birch,3661481,0.468228998225158,Pathé,Crime,Drama,Horror
A Long Way Off,2014-06-06,500000,28951,105,2.7146,5.8,6,False,Michael Davis,Jordan Rhodes,-471049,-16.270560602397154,Uptone Pictures,Romance,Drama,Family
Lords of Dogtown,2005-06-03,25000000,13411957,107,2.7137,7.1,764,False,Catherine Hardwicke,John Robinson,-11588043,-0.864008362090633,Columbia Pictures,Drama,,
P2,2007-11-09,3500000,7766240,98,2.7112,6.2,864,False,Franck Khalfoun,Rachel Nichols,4266240,0.5493314654195596,Summit Entertainment,Horror,Thriller,
Julie & Julia,2009-08-06,40000000,129500000,123,2.7109,6.708,2121,False,Nora Ephron,Meryl Streep,89500000,0.6911196911196911,Columbia Pictures,Romance,Drama,
